customer_id,last_purchase,total_orders,total_revenue,total_quantity,age,gender,region,churn,tenure_months,recency,frequency,monetary,cluster,recency_scaled,frequency_scaled,monetary_scaled,segment_label
CUST00185,2023-07-25,5,436300,20,47,Female,South,0,20,159,5,436300.0,1,-0.2462155749334982,0.48995292106333155,1.6954315290044149,Segment 1
CUST00186,2023-09-11,2,288000,10,47,Male,South,1,47,111,2,288000.0,0,-0.7079908266700433,-1.085639551522346,0.6408339497198997,Segment 2
CUST00187,2023-05-25,6,181150,14,32,Female,East,1,41,220,6,181150.0,1,0.3406238074816946,1.0151504119252241,-0.1190025394678983,Segment 1
CUST00188,2023-10-08,4,96200,10,48,Male,South,0,22,84,4,96200.0,0,-0.96773940577185,-0.03524456979856102,-0.723102771161894,Segment 2
CUST00189,2023-09-15,4,149200,11,34,Female,West,1,27,107,4,149200.0,0,-0.7464720976480888,-0.03524456979856102,-0.34620680553762356,Segment 2
CUST00190,2023-07-12,2,66000,4,64,Male,North,0,57,172,2,66000.0,0,-0.12115144425485055,-1.085639551522346,-0.9378623591213839,Segment 2
CUST00191,2023-03-14,2,208000,6,21,Male,East,0,58,292,2,208000.0,0,1.0332866850865123,-1.085639551522346,0.07193437896628398,Segment 2
CUST00192,2023-03-21,2,135050,4,55,Female,South,0,7,285,2,135050.0,0,0.9659444608749328,-1.085639551522346,-0.4468309171146694,Segment 2
CUST00193,2023-05-16,6,247000,17,41,Female,West,0,3,229,6,247000.0,1,0.42720666718229683,1.0151504119252241,0.34927291970867164,Segment 1
CUST00194,2023-05-13,3,84000,7,46,Female,North,0,34,232,3,84000.0,0,0.4560676204158309,-0.5604420606604535,-0.8098599557018203,Segment 2
CUST00195,2023-08-27,2,208000,5,41,Female,South,0,55,126,2,208000.0,0,-0.563686060502373,-1.085639551522346,0.07193437896628398,Segment 2
CUST00196,2023-11-19,6,97050,25,20,Female,East,0,45,42,6,97050.0,1,-1.371792751041327,1.0151504119252241,-0.7170582132226369,Segment 1
CUST00197,2023-12-25,4,60250,7,45,Female,East,1,44,6,4,60250.0,0,-1.7181241898437358,-0.03524456979856102,-0.9787520157693,Segment 2
CUST00198,2023-02-13,1,6000,2,38,Female,East,0,55,321,1,6000.0,0,1.3122758996773416,-1.6108370423842386,-1.3645370371865957,Segment 2
CUST00199,2023-05-01,5,246250,18,28,Male,West,0,44,244,5,246250.0,1,0.5715114333499671,0.48995292106333155,0.3439394862328565,Segment 1
CUST00200,2023-07-27,3,197000,9,32,Female,North,0,17,157,3,197000.0,0,-0.26545621042252093,-0.5604420606604535,-0.0062893120123381835,Segment 2
CUST00201,2023-06-21,5,230500,11,39,Male,South,0,20,193,5,230500.0,1,0.08087522837988795,0.48995292106333155,0.2319373832407384,Segment 1
CUST00202,2023-10-19,5,128400,18,27,Female,East,0,2,73,5,128400.0,0,-1.0735629009614749,0.48995292106333155,-0.49412069393356367,Segment 2
CUST00203,2023-10-03,4,247000,11,64,Male,West,0,35,89,4,247000.0,1,-0.9196378170492931,-0.03524456979856102,0.34927291970867164,Segment 1
CUST00204,2023-07-24,6,109050,23,59,Female,North,1,5,160,6,109050.0,1,-0.23659525718898683,1.0151504119252241,-0.6317232776095945,Segment 1
CUST00205,2023-12-26,6,274400,18,18,Female,West,0,13,5,6,274400.0,1,-1.7277445075882472,1.0151504119252241,0.5441210226917851,Segment 1
CUST00206,2023-09-26,4,208450,11,23,Male,South,0,36,96,4,208450.0,0,-0.8522955928377137,-0.03524456979856102,0.07513443905177307,Segment 2
CUST00207,2023-05-04,3,155000,5,41,Male,West,1,53,241,3,155000.0,0,0.5426504801164331,-0.5604420606604535,-0.30496158665798645,Segment 2
CUST00208,2023-10-20,2,24000,8,57,Female,East,0,27,72,2,24000.0,0,-1.0831832187059862,-1.085639551522346,-1.2365346337670322,Segment 2
CUST00209,2023-06-19,1,24000,3,23,Male,East,0,1,195,1,24000.0,0,0.10011586386891067,-1.6108370423842386,-1.2365346337670322,Segment 2
CUST00210,2023-04-26,5,342150,10,55,Female,East,0,59,249,5,342150.0,1,0.619613022072524,0.48995292106333155,1.0259078466737535,Segment 1
CUST00211,2023-12-31,4,16700,10,29,Female,West,0,25,0,4,16700.0,0,-1.775846096310804,-0.03524456979856102,-1.2884467195982996,Segment 2
CUST00212,2023-11-14,4,401300,17,35,Male,South,0,33,47,4,401300.0,1,-1.3236911623187702,-0.03524456979856102,1.446537966799708,Segment 1
CUST00213,2023-04-23,6,377100,16,59,Male,South,0,6,252,6,377100.0,1,0.648473975306058,1.0151504119252241,1.2744458466467392,Segment 1
CUST00214,2023-02-14,5,351300,14,61,Female,West,1,7,320,5,351300.0,1,1.3026555819328303,0.48995292106333155,1.0909757350786982,Segment 1
CUST00215,2023-11-11,3,213000,14,59,Male,North,0,2,50,3,213000.0,0,-1.2948302090852362,-0.5604420606604535,0.10749060213838496,Segment 2
CUST00216,2023-05-21,4,172000,10,52,Female,East,0,59,224,4,172000.0,0,0.37910507845974,-0.03524456979856102,-0.18407042787284308,Segment 2
CUST00217,2023-08-26,4,247000,10,60,Female,North,1,11,127,4,247000.0,1,-0.5540657427578616,-0.03524456979856102,0.34927291970867164,Segment 1
CUST00218,2023-03-10,1,8000,1,49,Female,East,0,58,296,1,8000.0,0,1.0717679560645577,-1.6108370423842386,-1.3503145479177554,Segment 2
CUST00219,2023-12-20,7,595000,28,32,Male,West,0,43,11,7,595000.0,1,-1.670022601121179,1.5403479027871165,2.8239860524869,Segment 1
CUST00220,2023-06-29,5,288000,14,31,Female,West,0,1,185,5,288000.0,1,0.0039126864237970915,0.48995292106333155,0.6408339497198997,Segment 1
CUST00221,2023-02-19,3,211250,14,25,Female,East,1,2,315,3,211250.0,0,1.2545539932102736,-0.5604420606604535,0.09504592402814961,Segment 2
CUST00222,2023-07-07,6,241950,21,40,Female,North,1,42,177,6,241950.0,1,-0.07304985553229376,1.0151504119252241,0.31336113430484963,Segment 1
CUST00223,2023-09-14,7,471000,25,45,Female,West,1,46,108,7,471000.0,1,-0.7368517799035774,1.5403479027871165,1.9421917178187955,Segment 1
CUST00224,2023-06-27,7,395150,18,19,Male,East,1,49,187,7,395150.0,1,0.023153321912819807,1.5403479027871165,1.4028038122980238,Segment 1
CUST00225,2023-11-25,8,436050,22,41,Male,East,0,8,36,8,436050.0,1,-1.4295146575083952,2.065545393649009,1.6936537178458098,Segment 1
CUST00226,2023-06-15,3,97000,8,49,Female,South,0,53,199,3,97000.0,0,0.1385971348469561,-0.5604420606604535,-0.7174137754543578,Segment 2
CUST00227,2023-09-27,7,402050,25,47,Male,South,1,54,95,7,402050.0,1,-0.861915910582225,1.5403479027871165,1.451871400275523,Segment 1
CUST00228,2023-09-12,6,266400,18,26,Female,West,1,37,110,6,266400.0,1,-0.7176111444145546,1.0151504119252241,0.48723106561642343,Segment 1
CUST00229,2023-05-21,1,163000,5,33,Male,East,1,53,224,1,163000.0,0,0.37910507845974,-1.6108370423842386,-0.24807162958262485,Segment 2
CUST00230,2023-07-25,6,183000,22,61,Male,South,0,24,159,6,183000.0,1,-0.2462155749334982,1.0151504119252241,-0.10584673689422093,Segment 1
CUST00231,2023-06-17,3,133200,10,36,Male,South,0,7,197,3,133200.0,0,0.11935649935793338,-0.5604420606604535,-0.4599867196883467,Segment 2
CUST00232,2023-08-14,2,8250,6,59,Male,East,0,6,139,2,8250.0,0,-0.43862192982372533,-1.085639551522346,-1.3485367367591503,Segment 2
CUST00233,2023-08-24,4,135000,12,41,Female,East,0,19,129,4,135000.0,0,-0.5348251072688389,-0.03524456979856102,-0.4471864793463904,Segment 2
CUST00234,2023-12-19,3,217000,11,55,Female,West,1,29,12,3,217000.0,0,-1.6604022833766676,-0.5604420606604535,0.13593558067606576,Segment 2
CUST00235,2023-06-28,5,370400,16,35,Male,East,1,35,186,5,370400.0,1,0.013533004168308448,0.48995292106333155,1.226800507596124,Segment 1
CUST00236,2023-02-04,4,144100,12,64,Female,East,1,41,330,4,144100.0,0,1.3988587593779438,-0.03524456979856102,-0.3824741531731666,Segment 2
CUST00237,2023-05-07,6,374450,19,40,Male,North,0,32,238,6,374450.0,1,0.513789526882899,1.0151504119252241,1.2556010483655258,Segment 1
CUST00238,2023-06-12,3,144000,12,61,Female,East,0,22,202,3,144000.0,0,0.16745808808049018,-0.5604420606604535,-0.3831852776366086,Segment 2
CUST00239,2023-06-24,4,247000,12,22,Male,East,1,22,190,4,247000.0,1,0.05201427514635388,-0.03524456979856102,0.34927291970867164,Segment 1
CUST00240,2023-07-20,2,87000,6,46,Male,West,0,31,164,2,87000.0,0,-0.19811398621094142,-1.085639551522346,-0.7885262217985598,Segment 2
CUST00241,2023-08-19,4,198150,15,27,Female,East,0,28,134,4,198150.0,0,-0.4867235185462821,-0.03524456979856102,0.0018886193172450425,Segment 2
CUST00243,2023-05-25,5,452400,19,55,Female,East,0,15,220,5,452400.0,1,0.3406238074816946,0.48995292106333155,1.80992256761858,Segment 1
CUST00244,2023-11-20,6,42850,13,49,Male,South,1,56,41,6,42850.0,0,-1.3814130687858384,1.0151504119252241,-1.1024876724082115,Segment 2
CUST00245,2023-12-13,4,165300,12,24,Female,North,0,25,18,4,165300.0,0,-1.6026803769095996,-0.03524456979856102,-0.2317157669234584,Segment 2
CUST00246,2023-07-31,3,6150,5,62,Male,West,1,52,153,3,6150.0,0,-0.3039374814005663,-0.5604420606604535,-1.3634703504914327,Segment 2
CUST00247,2023-12-23,6,424000,22,50,Female,West,0,32,8,6,424000.0,1,-1.6988835543547132,1.0151504119252241,1.6079632200010465,Segment 1
CUST00248,2023-07-01,4,900,12,35,Female,West,0,33,183,4,900.0,0,-0.015327949065225624,-0.03524456979856102,-1.4008043848221388,Segment 2
CUST00249,2023-04-21,4,50200,6,27,Male,South,0,19,254,4,50200.0,0,0.6677146107950808,-0.03524456979856102,-1.050220024345223,Segment 2
CUST00250,2023-11-09,5,253300,15,56,Male,South,0,40,52,5,253300.0,1,-1.2755895735962135,0.48995292106333155,0.3940737609055189,Segment 1
CUST00251,2023-02-15,4,295250,18,21,Female,West,0,20,319,4,295250.0,1,1.293035264188319,-0.03524456979856102,0.6923904733194461,Segment 1
CUST00252,2023-06-01,9,280250,25,33,Female,North,0,16,213,9,280250.0,1,0.2732815832701151,2.590742884510902,0.5857218038031432,Segment 1
CUST00253,2023-12-31,2,60250,10,35,Female,North,0,41,0,2,60250.0,0,-1.775846096310804,-1.085639551522346,-0.9787520157693,Segment 2
CUST00254,2023-06-07,5,327200,14,43,Male,North,0,50,207,5,327200.0,1,0.21555967680304694,0.48995292106333155,0.9195947393891714,Segment 1
CUST00255,2023-08-11,5,230300,14,18,Female,West,0,25,142,5,230300.0,1,-0.4097609765901913,0.48995292106333155,0.23051513431385437,Segment 1
CUST00256,2023-07-28,3,59000,7,35,Female,West,1,1,156,3,59000.0,0,-0.27507652816703226,-0.5604420606604535,-0.9876410715623253,Segment 2
CUST00257,2023-07-07,1,24000,2,46,Female,North,1,26,177,1,24000.0,0,-0.07304985553229376,-1.6108370423842386,-1.2365346337670322,Segment 2
CUST00258,2023-12-11,4,340200,16,27,Male,North,0,15,20,4,340200.0,1,-1.5834397414205768,-0.03524456979856102,1.012040919636634,Segment 1
CUST00259,2023-10-29,4,271000,16,46,Female,West,0,26,63,4,271000.0,1,-1.1697660784065884,-0.03524456979856102,0.5199427909347564,Segment 1
CUST00260,2023-07-24,4,72500,17,33,Female,East,0,21,160,4,72500.0,0,-0.23659525718898683,-0.03524456979856102,-0.8916392689976527,Segment 2
CUST00261,2023-11-11,4,100200,15,55,Female,North,1,57,50,4,100200.0,0,-1.2948302090852362,-0.03524456979856102,-0.6946577926242132,Segment 2
CUST00262,2023-08-01,7,563150,23,47,Female,North,0,49,152,7,563150.0,1,-0.3135577991450777,1.5403479027871165,2.5974929108806166,Segment 1
CUST00263,2023-09-28,4,223100,8,37,Female,North,0,7,94,4,223100.0,0,-0.8715362283267364,-0.03524456979856102,0.17931417294602894,Segment 2
CUST00264,2023-03-29,3,121000,9,23,Male,East,1,53,277,3,121000.0,0,0.8889819189188419,-0.5604420606604535,-0.5467439042282731,Segment 2
CUST00265,2023-09-04,3,172000,10,35,Male,East,0,28,118,3,172000.0,0,-0.6406486024584639,-0.5604420606604535,-0.18407042787284308,Segment 2
CUST00266,2023-08-21,2,19000,3,20,Male,East,1,27,132,2,19000.0,0,-0.5059641540353048,-1.085639551522346,-1.2720908569391332,Segment 2
CUST00267,2023-06-14,4,9600,11,41,Female,West,0,14,200,4,9600.0,0,0.14821745259146746,-0.03524456979856102,-1.338936556502683,Segment 2
CUST00268,2023-06-21,2,120000,9,28,Female,West,0,39,193,2,120000.0,0,0.08087522837988795,-1.085639551522346,-0.5538551488626933,Segment 2
CUST00269,2023-06-27,1,15000,5,52,Male,West,0,59,187,1,15000.0,0,0.023153321912819807,-1.6108370423842386,-1.300535835476814,Segment 2
CUST00270,2023-02-03,6,154250,19,53,Female,East,1,47,331,6,154250.0,1,1.4084790771224553,1.0151504119252241,-0.3102950201338016,Segment 1
CUST00271,2023-04-07,5,226800,20,51,Female,West,0,23,268,5,226800.0,1,0.8023990592182397,0.48995292106333155,0.20562577809338367,Segment 1
CUST00272,2023-11-01,2,187000,7,53,Female,South,0,10,60,2,187000.0,0,-1.1986270316401226,-1.085639551522346,-0.07740175835654015,Segment 2
CUST00273,2023-11-29,4,212050,9,31,Male,East,0,21,32,4,212050.0,0,-1.4679959284864406,-0.03524456979856102,0.10073491973568577,Segment 2
CUST00274,2023-10-20,2,15200,7,44,Female,South,1,58,72,2,15200.0,0,-1.0831832187059862,-1.085639551522346,-1.29911358654993,Segment 2
CUST00275,2023-07-16,6,327000,21,48,Male,East,1,18,168,6,327000.0,1,-0.159632715232896,1.0151504119252241,0.9181724904622873,Segment 1
CUST00276,2023-07-01,5,103350,12,27,Male,North,0,12,183,5,103350.0,0,-0.015327949065225624,0.48995292106333155,-0.6722573720257896,Segment 2
CUST00277,2023-10-19,7,357000,18,23,Female,South,1,37,73,7,357000.0,1,-1.0735629009614749,1.5403479027871165,1.1315098294948933,Segment 1
CUST00278,2023-04-07,3,175300,9,61,Female,East,0,59,268,3,175300.0,0,0.8023990592182397,-0.5604420606604535,-0.16060332057925644,Segment 2
CUST00279,2023-07-31,2,40000,5,61,Female,East,0,36,153,2,40000.0,0,-0.3039374814005663,-1.085639551522346,-1.122754719616309,Segment 2
CUST00280,2023-07-04,7,207300,21,34,Female,East,0,31,180,7,207300.0,1,-0.04418890229875969,1.5403479027871165,0.06695650772218985,Segment 1
CUST00281,2023-11-13,5,227000,17,27,Male,East,0,32,48,5,227000.0,1,-1.3140708445742588,0.48995292106333155,0.2070480270202677,Segment 1
CUST00282,2023-08-10,3,15300,7,59,Female,South,1,27,143,3,15300.0,0,-0.4001406588456799,-0.5604420606604535,-1.2984024620864878,Segment 2
CUST00283,2023-12-21,8,175800,22,55,Female,West,1,1,10,8,175800.0,1,-1.6796429188656905,2.065545393649009,-0.15704769826204634,Segment 1
CUST00284,2023-11-21,4,194050,8,57,Female,North,0,57,40,4,194050.0,0,-1.3910333865303497,-0.03524456979856102,-0.027267483683877762,Segment 2
CUST00285,2023-06-18,5,407000,15,18,Female,West,0,39,196,5,407000.0,1,0.10973618161342202,0.48995292106333155,1.4870720612159032,Segment 1
CUST00286,2023-05-20,7,262550,19,62,Female,East,0,50,225,7,262550.0,1,0.3887253962042514,1.5403479027871165,0.4598527737739057,Segment 1
CUST00287,2023-07-23,6,269500,22,31,Female,West,1,54,161,6,269500.0,1,-0.22697493944447547,1.0151504119252241,0.509275923983126,Segment 1
CUST00288,2023-03-20,2,105000,3,26,Male,North,0,48,286,2,105000.0,0,0.9755647786194441,-1.085639551522346,-0.6605238183789963,Segment 2
CUST00289,2023-11-07,1,60000,4,25,Female,South,0,48,54,1,60000.0,0,-1.2563489381071906,-1.6108370423842386,-0.9805298269279051,Segment 2
CUST00290,2023-09-30,2,24000,3,48,Male,West,1,33,92,2,24000.0,0,-0.8907768638157592,-1.085639551522346,-1.2365346337670322,Segment 2
CUST00291,2023-08-21,4,368000,14,37,Male,South,0,27,132,4,368000.0,1,-0.5059641540353048,-0.03524456979856102,1.2097335204735153,Segment 1
CUST00293,2023-06-12,2,171000,6,60,Female,West,1,30,202,2,171000.0,0,0.16745808808049018,-1.085639551522346,-0.19118167250726328,Segment 2
CUST00294,2023-09-19,6,374300,16,43,Male,South,0,44,103,6,374300.0,1,-0.7849533686261342,1.0151504119252241,1.2545343616703626,Segment 1
CUST00295,2023-04-11,4,128000,12,36,Female,East,1,37,264,4,128000.0,0,0.7639177882401943,-0.03524456979856102,-0.49696519178733173,Segment 2
CUST00296,2023-03-26,5,491000,21,50,Female,South,0,57,280,5,491000.0,1,0.917842872152376,0.48995292106333155,2.0844166105071995,Segment 1
CUST00297,2023-01-04,3,85200,9,48,Male,North,0,29,361,3,85200.0,0,1.697088609457796,-0.5604420606604535,-0.8013264621405162,Segment 2
CUST00298,2023-04-06,5,266000,12,56,Female,South,0,9,269,5,266000.0,1,0.8120193769627511,0.48995292106333155,0.4843865677626554,Segment 1
CUST00299,2023-04-16,5,343000,19,50,Male,South,1,39,259,5,343000.0,1,0.7158161995176375,0.48995292106333155,1.0319524046130104,Segment 1
CUST00300,2023-05-21,4,310000,16,21,Female,North,1,49,224,4,310000.0,1,0.37910507845974,-0.03524456979856102,0.797281331677144,Segment 1
CUST00302,2023-07-25,4,271000,13,55,Female,South,0,26,159,4,271000.0,1,-0.2462155749334982,-0.03524456979856102,0.5199427909347564,Segment 1
CUST00303,2023-12-07,3,66300,7,37,Female,West,0,30,24,3,66300.0,0,-1.5449584704425314,-0.5604420606604535,-0.9357289857310579,Segment 2
CUST00304,2023-03-07,6,287200,17,43,Female,South,0,20,299,6,287200.0,1,1.1006289092980919,1.0151504119252241,0.6351449540123636,Segment 1
CUST00305,2023-02-04,1,135000,3,26,Male,West,1,2,330,1,135000.0,0,1.3988587593779438,-1.6108370423842386,-0.4471864793463904,Segment 2
CUST00306,2023-09-01,3,199200,10,43,Female,East,0,22,121,3,199200.0,0,-0.6117876492249298,-0.5604420606604535,0.009355426183386249,Segment 2
CUST00307,2023-02-27,4,96100,11,20,Male,East,0,14,307,4,96100.0,0,1.1775914512541827,-0.03524456979856102,-0.723813895625336,Segment 2
CUST00308,2023-12-30,6,344200,24,54,Male,East,0,41,1,6,344200.0,1,-1.7662257785662927,1.0151504119252241,1.0404858981743148,Segment 1
CUST00309,2023-02-08,6,570000,21,32,Female,East,0,37,326,6,570000.0,1,1.3603774883998985,1.0151504119252241,2.646204936626395,Segment 1
CUST00310,2023-07-27,4,208200,9,31,Female,West,0,7,157,4,208200.0,0,-0.26545621042252093,-0.03524456979856102,0.07335662789316802,Segment 2
CUST00311,2023-05-29,4,113100,7,59,Male,North,1,44,216,4,113100.0,0,0.30214253650364914,-0.03524456979856102,-0.6029227368401927,Segment 2
CUST00312,2023-03-02,5,689000,19,22,Male,West,1,3,304,5,689000.0,1,1.1487304980206485,0.48995292106333155,3.4924430481223983,Segment 1
CUST00313,2023-08-10,2,15100,6,26,Female,South,0,6,143,2,15100.0,0,-0.4001406588456799,-1.085639551522346,-1.299824711013372,Segment 2
CUST00314,2023-01-26,1,12000,4,61,Male,North,0,26,339,1,12000.0,0,1.485441619078546,-1.6108370423842386,-1.3218695693800746,Segment 2
CUST00315,2023-01-05,1,25000,1,43,Female,East,1,19,360,1,25000.0,0,1.6874682917132846,-1.6108370423842386,-1.229423389132612,Segment 2
CUST00316,2023-12-21,5,327450,13,61,Female,South,0,27,10,5,327450.0,1,-1.6796429188656905,0.48995292106333155,0.9213725505477764,Segment 1
CUST00317,2023-11-16,5,184200,10,26,Female,East,0,56,45,5,184200.0,1,-1.3429317978077928,0.48995292106333155,-0.0973132433329167,Segment 1
CUST00318,2023-06-29,8,601000,27,55,Male,South,1,55,185,8,601000.0,1,0.0039126864237970915,2.065545393649009,2.866653520293421,Segment 1
CUST00319,2023-06-10,4,253000,9,43,Female,East,0,58,204,4,253000.0,1,0.18669872356951286,-0.03524456979856102,0.39194038751519283,Segment 1
CUST00320,2023-08-13,8,308900,20,56,Female,East,0,22,140,8,308900.0,1,-0.429001612079214,2.065545393649009,0.7894589625792818,Segment 1
CUST00321,2023-03-19,2,120000,6,43,Male,North,1,23,287,2,120000.0,0,0.9851850963639556,-1.085639551522346,-0.5538551488626933,Segment 2
CUST00322,2023-08-03,5,250100,11,33,Male,West,0,39,150,5,250100.0,1,-0.3327984346341004,0.48995292106333155,0.37131777807537425,Segment 1
CUST00323,2023-10-29,3,137100,7,60,Female,East,0,3,63,3,137100.0,0,-1.1697660784065884,-0.5604420606604535,-0.432252865614108,Segment 2
CUST00324,2023-06-04,4,84400,11,46,Male,West,0,41,210,4,84400.0,0,0.24442063003658102,-0.03524456979856102,-0.8070154578480523,Segment 2
CUST00325,2023-04-09,5,149550,17,49,Male,South,0,3,266,5,149550.0,0,0.7831584237292171,0.48995292106333155,-0.3437178699155765,Segment 2
CUST00326,2023-03-24,5,131500,16,39,Male,North,1,14,282,5,131500.0,0,0.9370835076413987,0.48995292106333155,-0.47207583556686106,Segment 2
CUST00327,2023-02-20,1,50000,2,57,Male,South,0,30,314,1,50000.0,0,1.244933675465762,-1.6108370423842386,-1.0516422732721071,Segment 2
CUST00328,2023-08-15,2,48000,5,35,Male,North,0,8,138,2,48000.0,0,-0.4482422475682367,-1.085639551522346,-1.0658647625409474,Segment 2
CUST00329,2023-03-03,4,265000,9,61,Female,West,0,30,303,4,265000.0,1,1.1391101802761372,-0.03524456979856102,0.4772753231282352,Segment 1
CUST00330,2023-08-31,4,118000,11,37,Male,South,1,2,122,4,118000.0,0,-0.6021673314804185,-0.03524456979856102,-0.5680776381315337,Segment 2
CUST00331,2023-09-16,5,146200,14,60,Female,East,0,11,106,5,146200.0,0,-0.7560924153926001,0.48995292106333155,-0.36754053944088416,Segment 2
CUST00332,2023-02-04,3,99000,7,34,Male,East,0,11,330,3,99000.0,0,1.3988587593779438,-0.5604420606604535,-0.7031912861855174,Segment 2
CUST00333,2023-06-08,6,135150,15,41,Female,West,0,23,206,6,135150.0,1,0.20593935905853558,1.0151504119252241,-0.44611979265122736,Segment 1
